,S Uri,Song,A Uri,Artist,Genre,Song Pop,Artist Pop,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Type,Id,Uri,Track_href,Analysis_url,Time_signature,Artist_pop,Genres,Track_pop,Duration_ms
2974,1PdTdeyMvhkJ9KvJdc8G2b,divino amor,1vrYVHeXLynVOgRmAxzHq1,Fran,['nova mpb'],45,53,0.659,0.853,10,-3.749,0,0.211,0.733,2.31e-05,0.14,0.704,168.054,audio_features,1PdTdeyMvhkJ9KvJdc8G2b,spotify:track:1PdTdeyMvhkJ9KvJdc8G2b,https://api.spotify.com/v1/tracks/1PdTdeyMvhkJ9KvJdc8G2b,https://api.spotify.com/v1/audio-analysis/1PdTdeyMvhkJ9KvJdc8G2b,4,NaN,NaN,NaN,187857
2975,1LR5KBD64oRzGEjQhAMNdj,Boa Sorte / Good Luck (feat. Ben Harper),57pVvBwa3ZCR9LsVlkLXj7,Vanessa Da Mata,"['mpb', 'nova mpb']",48,60,0.782,0.487,11,-12.07,1,0.0609,0.296,0.000499,0.0825,0.311,111.07,audio_features,1LR5KBD64oRzGEjQhAMNdj,spotify:track:1LR5KBD64oRzGEjQhAMNdj,https://api.spotify.com/v1/tracks/1LR5KBD64oRzGEjQhAMNdj,https://api.spotify.com/v1/audio-analysis/1LR5KBD64oRzGEjQhAMNdj,4,NaN,NaN,NaN,235600
2976,1EVD9yPJ0uXK8ocecLkMtj,Coisa Boa,57xRtfFlssbpntpRQOBodd,Diogo Nogueira,"['mpb', 'pagode', 'samba', 'samba moderno']",41,59,0.911,0.687,11,-6.353,0,0.236,0.115,0,0.0721,0.667,109.971,audio_features,1EVD9yPJ0uXK8ocecLkMtj,spotify:track:1EVD9yPJ0uXK8ocecLkMtj,https://api.spotify.com/v1/tracks/1EVD9yPJ0uXK8ocecLkMtj,https://api.spotify.com/v1/audio-analysis/1EVD9yPJ0uXK8ocecLkMtj,4,NaN,NaN,NaN,181927
2977,2PRZmq8lVyBQFa4wB11cpt,Refloresta,7oEkUINVIj1Nr3Wnj8tzqr,Gilberto Gil,"['bossa nova', 'mpb', 'samba', 'tropicalia', 'violao']",48,63,0.793,0.471,0,-11.73,1,0.0373,0.549,7.69e-05,0.111,0.838,113.015,audio_features,2PRZmq8lVyBQFa4wB11cpt,spotify:track:2PRZmq8lVyBQFa4wB11cpt,https://api.spotify.com/v1/tracks/2PRZmq8lVyBQFa4wB11cpt,https://api.spotify.com/v1/audio-analysis/2PRZmq8lVyBQFa4wB11cpt,4,NaN,NaN,NaN,197819
2978,78s706jZj2OGkBqfXfwub6,Coração Vagabundo,0fpg4Y7Q6ZRDSppLLt7G0n,Mc Tha,"['funk carioca', 'nova mpb', 'pop lgbtq+ brasileira']",48,48,0.421,0.613,11,-8.358,0,0.0425,0.0866,0,0.0473,0.703,94.875,audio_features,78s706jZj2OGkBqfXfwub6,spotify:track:78s706jZj2OGkBqfXfwub6,https://api.spotify.com/v1/tracks/78s706jZj2OGkBqfXfwub6,https://api.spotify.com/v1/audio-analysis/78s706jZj2OGkBqfXfwub6,4,NaN,NaN,NaN,150000
2979,1udnY2gnCBJQ3ZYOkRrPCi,coração tambor,1vrYVHeXLynVOgRmAxzHq1,Fran,['nova mpb'],46,53,0.716,0.868,8,-5.907,0,0.108,0.755,3.58e-05,0.126,0.881,101.948,audio_features,1udnY2gnCBJQ3ZYOkRrPCi,spotify:track:1udnY2gnCBJQ3ZYOkRrPCi,https://api.spotify.com/v1/tracks/1udnY2gnCBJQ3ZYOkRrPCi,https://api.spotify.com/v1/audio-analysis/1udnY2gnCBJQ3ZYOkRrPCi,4,NaN,NaN,NaN,164706
2980,4e3qq0raxH3QEBzMKytA5G,A Voz,6q7nMIVgGohQ14mSsq3F8t,Gilsons,['nova mpb'],0,63,0.86,0.529,4,-9.617,0,0.145,0.126,0.00129,0.124,0.554,101.03,audio_features,4e3qq0raxH3QEBzMKytA5G,spotify:track:4e3qq0raxH3QEBzMKytA5G,https://api.spotify.com/v1/tracks/4e3qq0raxH3QEBzMKytA5G,https://api.spotify.com/v1/audio-analysis/4e3qq0raxH3QEBzMKytA5G,4,NaN,NaN,NaN,156160
2981,1Uyg8kS8raUmS5tDYRRcsP,O amor te dá,5wQwhxkFXV3FVQcK8Jc0sO,Amanda Magalhães,[],40,32,0.787,0.591,5,-10.587,1,0.0644,0.35,4.93e-05,0.164,0.704,95.995,audio_features,1Uyg8kS8raUmS5tDYRRcsP,spotify:track:1Uyg8kS8raUmS5tDYRRcsP,https://api.spotify.com/v1/tracks/1Uyg8kS8raUmS5tDYRRcsP,https://api.spotify.com/v1/audio-analysis/1Uyg8kS8raUmS5tDYRRcsP,4,NaN,NaN,NaN,247813
2982,54D8Zgxzg7eOhqmE6xu7F0,Topa Ficar,19P3N1zEBTIeW3I0cyVthZ,Ju Moraes,[],44,34,0.735,0.513,7,-7.393,1,0.0307,0.281,0.00571,0.104,0.484,100.017,audio_features,54D8Zgxzg7eOhqmE6xu7F0,spotify:track:54D8Zgxzg7eOhqmE6xu7F0,https://api.spotify.com/v1/tracks/54D8Zgxzg7eOhqmE6xu7F0,https://api.spotify.com/v1/audio-analysis/54D8Zgxzg7eOhqmE6xu7F0,4,NaN,NaN,NaN,217500
2983,7G1bDKdU1oJEF5v38qirm4,Procissão,1vrYVHeXLynVOgRmAxzHq1,Fran,['nova mpb'],41,53,0.649,0.415,9,-7.363,1,0.07,0.928,0.000101,0.106,0.546,159.135,audio_features,7G1bDKdU1oJEF5v38qirm4,spotify:track:7G1bDKdU1oJEF5v38qirm4,https://api.spotify.com/v1/tracks/7G1bDKdU1oJEF5v38qirm4,https://api.spotify.com/v1/audio-analysis/7G1bDKdU1oJEF5v38qirm4,4,NaN,NaN,NaN,229856
2984,49eJct0XAKWtl0Cicj64Xg,Lisboa,0OVOH98bZTn0lsdL7MclGw,Agnes Nunes,"['nova mpb', 'r&b brasileiro']",50,55,0.745,0.374,2,-9.33,1,0.106,0.712,0.000307,0.113,0.149,80.03,audio_features,49eJct0XAKWtl0Cicj64Xg,spotify:track:49eJct0XAKWtl0Cicj64Xg,https://api.spotify.com/v1/tracks/49eJct0XAKWtl0Cicj64Xg,https://api.spotify.com/v1/audio-analysis/49eJct0XAKWtl0Cicj64Xg,4,NaN,NaN,NaN,181413
2985,1pIwgYq2uM1Q2nu9DTODGP,Sem Samba Não Dá,7HGNYPmbDrMkylWqeFCOIQ,Caetano Veloso,"['bossa nova', 'mpb', 'samba de roda', 'tropicalia']",51,64,0.722,0.613,7,-10.627,1,0.0464,0.722,0.0204,0.109,0.969,167.909,audio_features,1pIwgYq2uM1Q2nu9DTODGP,spotify:track:1pIwgYq2uM1Q2nu9DTODGP,https://api.spotify.com/v1/tracks/1pIwgYq2uM1Q2nu9DTODGP,https://api.spotify.com/v1/audio-analysis/1pIwgYq2uM1Q2nu9DTODGP,4,NaN,NaN,NaN,212015
2986,40tu1ALDvu5zhrjjhbZnds,Ribanceira,3mVWRyXgs9GEWLsgknbh9s,Chico Chico,['nova mpb'],38,50,0.51,0.288,2,-11.067,1,0.0314,0.844,0.000708,0.103,0.29,158.024,audio_features,40tu1ALDvu5zhrjjhbZnds,spotify:track:40tu1ALDvu5zhrjjhbZnds,https://api.spotify.com/v1/tracks/40tu1ALDvu5zhrjjhbZnds,https://api.spotify.com/v1/audio-analysis/40tu1ALDvu5zhrjjhbZnds,4,NaN,NaN,NaN,208833
2987,25Mz4bDRF1IDQkRD7wdLHd,Purabossanova (feat. Rita Lee),1cyHhFmWDK80pd2IOK02QI,Sérgio Britto,[],0,31,0.903,0.584,4,-8.127,0,0.0679,0.574,1.05e-05,0.102,0.703,129.99,audio_features,25Mz4bDRF1IDQkRD7wdLHd,spotify:track:25Mz4bDRF1IDQkRD7wdLHd,https://api.spotify.com/v1/tracks/25Mz4bDRF1IDQkRD7wdLHd,https://api.spotify.com/v1/audio-analysis/25Mz4bDRF1IDQkRD7wdLHd,4,NaN,NaN,NaN,207787
2988,7IppVxq48tGh84CUBZQT3f,Luiza,6FNc1pq9apWBGVjGUEd9tK,Danilo Caymmi,"['bossa nova', 'mpb', 'velha guarda']",27,32,0.338,0.14,11,-15.458,0,0.0509,0.923,0.00735,0.114,0.267,78.534,audio_features,7IppVxq48tGh84CUBZQT3f,spotify:track:7IppVxq48tGh84CUBZQT3f,https://api.spotify.com/v1/tracks/7IppVxq48tGh84CUBZQT3f,https://api.spotify.com/v1/audio-analysis/7IppVxq48tGh84CUBZQT3f,5,NaN,NaN,NaN,194666
2989,0UtoASDXmEeZklHfKlqz8s,Velha e Louca,1m00QT2CkW6rHi4dly8rVN,Mallu Magalhães,"['brazilian rock', 'mpb', 'nova mpb']",0,46,0.726,0.424,9,-8.682,1,0.0545,0.814,0,0.212,0.719,110.914,audio_features,0UtoASDXmEeZklHfKlqz8s,spotify:track:0UtoASDXmEeZklHfKlqz8s,https://api.spotify.com/v1/tracks/0UtoASDXmEeZklHfKlqz8s,https://api.spotify.com/v1/audio-analysis/0UtoASDXmEeZklHfKlqz8s,4,NaN,NaN,NaN,165960
2990,5ImDEF4NcOMoxczdsk2B6k,Quase sem querer,2zDJszdrISx9K4L5hvWT33,Zélia Duncan,"['bossa nova', 'mpb', 'nova mpb']",42,51,0.541,0.197,9,-11.554,1,0.0366,0.633,1.95e-05,0.174,0.668,107.925,audio_features,5ImDEF4NcOMoxczdsk2B6k,spotify:track:5ImDEF4NcOMoxczdsk2B6k,https://api.spotify.com/v1/tracks/5ImDEF4NcOMoxczdsk2B6k,https://api.spotify.com/v1/audio-analysis/5ImDEF4NcOMoxczdsk2B6k,4,NaN,NaN,NaN,256534
2991,5g2IKtxW5dDApqes3xeUmF,Marujo,2MaqyTrc7HzuYvLnvfhxIN,Mariene De Castro,"['mpb', 'nova mpb', 'pagode', 'samba', 'umbanda']",29,50,0.91,0.483,9,-10.181,0,0.0767,0.851,1.47e-05,0.112,0.813,92.011,audio_features,5g2IKtxW5dDApqes3xeUmF,spotify:track:5g2IKtxW5dDApqes3xeUmF,https://api.spotify.com/v1/tracks/5g2IKtxW5dDApqes3xeUmF,https://api.spotify.com/v1/audio-analysis/5g2IKtxW5dDApqes3xeUmF,4,NaN,NaN,NaN,175693
2992,2gjAG3WKcQ3cU7Ia3cuuQa,A Mulher Solteira e o Homem Pavão,7dwYIUDK7ZnTCP4gS7Y46E,Blubell,"['brazilian indie', 'nova mpb']",17,22,0.673,0.528,7,-7.492,1,0.0349,0.752,1.92e-05,0.349,0.555,113.872,audio_features,2gjAG3WKcQ3cU7Ia3cuuQa,spotify:track:2gjAG3WKcQ3cU7Ia3cuuQa,https://api.spotify.com/v1/tracks/2gjAG3WKcQ3cU7Ia3cuuQa,https://api.spotify.com/v1/audio-analysis/2gjAG3WKcQ3cU7Ia3cuuQa,4,NaN,NaN,NaN,231853
2993,6D7UJO8ZPDWujC3tUeT7U0,Sinônimos (Ao Vivo),7JoWcJHDOG58JYTe6d400S,Zé Ramalho,"['brazilian rock', 'mpb']",59,62,0.481,0.649,2,-5.958,1,0.0276,0.355,0,0.945,0.296,137.448,audio_features,6D7UJO8ZPDWujC3tUeT7U0,spotify:track:6D7UJO8ZPDWujC3tUeT7U0,https://api.spotify.com/v1/tracks/6D7UJO8ZPDWujC3tUeT7U0,https://api.spotify.com/v1/audio-analysis/6D7UJO8ZPDWujC3tUeT7U0,3,NaN,NaN,NaN,389640
2994,4rsyKhMbQu7EprQOomr0hd,Versos Simples - Live From Brazil/2007,6rNz4V8ocdBOLgXmLxLVcW,Chimarruts,"['brazilian reggae', 'brazilian rock', 'pagode', 'reggae gaucho']",60,54,0.309,0.292,7,-12.4,1,0.036,0.822,3.63e-06,0.981,0.422,165.305,audio_features,4rsyKhMbQu7EprQOomr0hd,spotify:track:4rsyKhMbQu7EprQOomr0hd,https://api.spotify.com/v1/tracks/4rsyKhMbQu7EprQOomr0hd,https://api.spotify.com/v1/audio-analysis/4rsyKhMbQu7EprQOomr0hd,1,NaN,NaN,NaN,187707
2995,0M9O4ilWMDM3Wfo1cXUYf6,"Dois Pra Lá, Dois Pra Cá",0yFvXd36g5sNKYDi0Kkvl8,Elis Regina,"['bossa nova', 'brazilian jazz', 'mpb', 'samba']",24,58,0.627,0.386,9,-9.334,0,0.0345,0.747,6.17e-05,0.0616,0.436,98.005,audio_features,0M9O4ilWMDM3Wfo1cXUYf6,spotify:track:0M9O4ilWMDM3Wfo1cXUYf6,https://api.spotify.com/v1/tracks/0M9O4ilWMDM3Wfo1cXUYf6,https://api.spotify.com/v1/audio-analysis/0M9O4ilWMDM3Wfo1cXUYf6,4,NaN,NaN,NaN,265653
2996,3Ymoa8ocZEEhjG1gSwu2hC,Dia Especial (Ao Vivo),2O7dDVdUrHpSTg6qdrSWFy,Pouca Vogal,"['brazilian rock', 'folk brasileiro', 'rock gaucho']",44,40,0.506,0.534,7,-7.7,1,0.0243,0.559,0,0.878,0.494,89.991,audio_features,3Ymoa8ocZEEhjG1gSwu2hC,spotify:track:3Ymoa8ocZEEhjG1gSwu2hC,https://api.spotify.com/v1/tracks/3Ymoa8ocZEEhjG1gSwu2hC,https://api.spotify.com/v1/audio-analysis/3Ymoa8ocZEEhjG1gSwu2hC,4,NaN,NaN,NaN,200080
2997,4CA2iDjIrO8xUlZ7O7U8kY,Eu Preciso Dizer Que Te Amo,6gk4ierjjSVPoZep27VfZz,Bebel Gilberto,"['bossa nova', 'downtempo', 'lounge']",45,48,0.734,0.271,1,-17.255,1,0.0381,0.696,0.0877,0.805,0.52,106.043,audio_features,4CA2iDjIrO8xUlZ7O7U8kY,spotify:track:4CA2iDjIrO8xUlZ7O7U8kY,https://api.spotify.com/v1/tracks/4CA2iDjIrO8xUlZ7O7U8kY,https://api.spotify.com/v1/audio-analysis/4CA2iDjIrO8xUlZ7O7U8kY,4,NaN,NaN,NaN,277293
2998,3fO280RnG7x8r4od5qYEtE,Codinome Beija Flor - Live In Brazil/1988,1PwOU6fFbmaGkK3wkbb8fU,Cazuza,"['brazilian rock', 'mpb', 'rock nacional brasileiro']",0,59,0.221,0.356,0,-13.437,0,0.0363,0.794,0,0.867,0.365,86.541,audio_features,3fO280RnG7x8r4od5qYEtE,spotify:track:3fO280RnG7x8r4od5qYEtE,https://api.spotify.com/v1/tracks/3fO280RnG7x8r4od5qYEtE,https://api.spotify.com/v1/audio-analysis/3fO280RnG7x8r4od5qYEtE,5,NaN,NaN,NaN,172840
2999,4pibgWimMDnVz5cauTaX8c,Azul Da Cor Do Mar,7dzq55YG3wjViqexDwiycQ,Ivete Sangalo,"['arrocha', 'axe', 'funk carioca', 'mpb', 'pagode', 'pop nacional', 'samba reggae']",41,63,0.704,0.538,2,-7.414,1,0.0389,0.37,0.00206,0.0861,0.439,131.91,audio_features,4pibgWimMDnVz5cauTaX8c,spotify:track:4pibgWimMDnVz5cauTaX8c,https://api.spotify.com/v1/tracks/4pibgWimMDnVz5cauTaX8c,https://api.spotify.com/v1/audio-analysis/4pibgWimMDnVz5cauTaX8c,4,NaN,NaN,NaN,298573
3000,7m1HtAW6USszeUBhRsmYa2,Samba Do Grande Amor,1b8kpp4DUwt1hWaxTiWQhD,Gal Costa,"['bossa nova', 'mpb', 'samba', 'tropicalia']",17,58,0.794,0.633,5,-13.524,0,0.0889,0.0789,0.000486,0.116,0.687,106.104,audio_features,7m1HtAW6USszeUBhRsmYa2,spotify:track:7m1HtAW6USszeUBhRsmYa2,https://api.spotify.com/v1/tracks/7m1HtAW6USszeUBhRsmYa2,https://api.spotify.com/v1/audio-analysis/7m1HtAW6USszeUBhRsmYa2,4,NaN,NaN,NaN,185000
3001,3V6gl4NRLBKHk7h2T7IfXE,Aquarela Do Brasil / Nega Do Cabelo Duro,0yFvXd36g5sNKYDi0Kkvl8,Elis Regina,"['bossa nova', 'brazilian jazz', 'mpb', 'samba']",21,58,0.777,0.45,2,-8.398,1,0.0322,0.675,4.65e-05,0.101,0.736,123.056,audio_features,3V6gl4NRLBKHk7h2T7IfXE,spotify:track:3V6gl4NRLBKHk7h2T7IfXE,https://api.spotify.com/v1/tracks/3V6gl4NRLBKHk7h2T7IfXE,https://api.spotify.com/v1/audio-analysis/3V6gl4NRLBKHk7h2T7IfXE,4,NaN,NaN,NaN,203133
3002,1xrmBEn7VoE4mjYf14M0gn,Laranja Madura,0Z7qVrRll0xvdJ68DX0O0b,Casuarina,"['mpb', 'pagode', 'samba', 'velha guarda']",34,48,0.744,0.474,2,-11.81,0,0.0648,0.609,4.47e-05,0.107,0.747,97.795,audio_features,1xrmBEn7VoE4mjYf14M0gn,spotify:track:1xrmBEn7VoE4mjYf14M0gn,https://api.spotify.com/v1/tracks/1xrmBEn7VoE4mjYf14M0gn,https://api.spotify.com/v1/audio-analysis/1xrmBEn7VoE4mjYf14M0gn,4,NaN,NaN,NaN,194093
3003,1Y4zodbd2CagssCxFkTOqR,Tragédia no Fundo do Mar - O Assassinato do Camarão,0Nj7Doz4bhDA0xIlhiwJ5C,Nega Jaci,[],0,1,0.773,0.456,7,-10.415,1,0.422,0.711,0,0.316,0.828,107.171,audio_features,1Y4zodbd2CagssCxFkTOqR,spotify:track:1Y4zodbd2CagssCxFkTOqR,https://api.spotify.com/v1/tracks/1Y4zodbd2CagssCxFkTOqR,https://api.spotify.com/v1/audio-analysis/1Y4zodbd2CagssCxFkTOqR,4,NaN,NaN,NaN,159733
3004,5dF0sOSesYewEcsiNyeux1,Saudosa Maloca,56TkPi7rpmU8jTpkcK7FY3,Beth Carvalho,"['bossa nova', 'mpb', 'pagode', 'partido alto', 'samba', 'velha guarda']",25,54,0.657,0.529,2,-12.524,0,0.0406,0.634,0,0.189,0.803,91.823,audio_features,5dF0sOSesYewEcsiNyeux1,spotify:track:5dF0sOSesYewEcsiNyeux1,https://api.spotify.com/v1/tracks/5dF0sOSesYewEcsiNyeux1,https://api.spotify.com/v1/audio-analysis/5dF0sOSesYewEcsiNyeux1,4,NaN,NaN,NaN,152667
3005,0AiqtPuX3jjdNTkksVQBwT,Samba do Arnesto,7vTlV3ajnMxl5l0ahupUeP,Adoniran Barbosa,"['bossa nova', 'mpb', 'pagode', 'samba', 'samba paulista', 'velha guarda']",39,50,0.713,0.571,0,-11.557,1,0.155,0.329,8.19e-06,0.318,0.92,96.284,audio_features,0AiqtPuX3jjdNTkksVQBwT,spotify:track:0AiqtPuX3jjdNTkksVQBwT,https://api.spotify.com/v1/tracks/0AiqtPuX3jjdNTkksVQBwT,https://api.spotify.com/v1/audio-analysis/0AiqtPuX3jjdNTkksVQBwT,4,NaN,NaN,NaN,150373
3006,7Dq7nZVjT5obQKTG7CmaNf,Quase Sem Querer - Ao Vivo,3uCu2WgyG0Iw50ylOYDSpH,Maria Gadú,"['mpb', 'nova mpb', 'umbanda']",63,58,0.364,0.382,2,-12.27,1,0.0334,0.829,4.65e-05,0.761,0.27,96.006,audio_features,7Dq7nZVjT5obQKTG7CmaNf,spotify:track:7Dq7nZVjT5obQKTG7CmaNf,https://api.spotify.com/v1/tracks/7Dq7nZVjT5obQKTG7CmaNf,https://api.spotify.com/v1/audio-analysis/7Dq7nZVjT5obQKTG7CmaNf,4,NaN,NaN,NaN,206627
3007,4xISjdYpFEMsAFC2ax7OVE,Shimbalaiê,3uCu2WgyG0Iw50ylOYDSpH,Maria Gadú,"['mpb', 'nova mpb', 'umbanda']",56,58,0.743,0.485,0,-9.604,1,0.0452,0.821,0,0.0817,0.512,101.975,audio_features,4xISjdYpFEMsAFC2ax7OVE,spotify:track:4xISjdYpFEMsAFC2ax7OVE,https://api.spotify.com/v1/tracks/4xISjdYpFEMsAFC2ax7OVE,https://api.spotify.com/v1/audio-analysis/4xISjdYpFEMsAFC2ax7OVE,4,NaN,NaN,NaN,196907
3008,0fi7kaPseUdtzoJpLm9VTB,Sampa - Live At Citibank Hall/Rio de Janeiro(RJ)-Brazil/2010,7HGNYPmbDrMkylWqeFCOIQ,Caetano Veloso,"['bossa nova', 'mpb', 'samba de roda', 'tropicalia']",0,64,0.677,0.199,7,-13.178,1,0.0912,0.805,0,0.706,0.345,113.949,audio_features,0fi7kaPseUdtzoJpLm9VTB,spotify:track:0fi7kaPseUdtzoJpLm9VTB,https://api.spotify.com/v1/tracks/0fi7kaPseUdtzoJpLm9VTB,https://api.spotify.com/v1/audio-analysis/0fi7kaPseUdtzoJpLm9VTB,4,NaN,NaN,NaN,204640
3009,4Xs7Z6KTi9zcgL9DsLsYjX,Vai Levando - Live At Citibank Hall/Rio de Janeiro(RJ)-Brazil/2010,7HGNYPmbDrMkylWqeFCOIQ,Caetano Veloso,"['bossa nova', 'mpb', 'samba de roda', 'tropicalia']",0,64,0.541,0.254,7,-12.156,1,0.126,0.822,0,0.974,0.399,79.65,audio_features,4Xs7Z6KTi9zcgL9DsLsYjX,spotify:track:4Xs7Z6KTi9zcgL9DsLsYjX,https://api.spotify.com/v1/tracks/4Xs7Z6KTi9zcgL9DsLsYjX,https://api.spotify.com/v1/audio-analysis/4Xs7Z6KTi9zcgL9DsLsYjX,4,NaN,NaN,NaN,169240
3010,6lvLsxdkFsJl6FKo1dC61f,Aguas de Março (feat. Cris Delanno),2nB77EV6Al8aHXfxa6YfrW,Bossacucanova,"['bossa nova', 'mpb', 'samba', 'sambass']",0,43,0.831,0.366,2,-12.359,1,0.0753,0.804,0.00114,0.0598,0.549,110.028,audio_features,6lvLsxdkFsJl6FKo1dC61f,spotify:track:6lvLsxdkFsJl6FKo1dC61f,https://api.spotify.com/v1/tracks/6lvLsxdkFsJl6FKo1dC61f,https://api.spotify.com/v1/audio-analysis/6lvLsxdkFsJl6FKo1dC61f,4,NaN,NaN,NaN,285760
3011,1zVbgsD69m7V9juxBTHTsk,Adeus América,2nB77EV6Al8aHXfxa6YfrW,Bossacucanova,"['bossa nova', 'mpb', 'samba', 'sambass']",0,43,0.669,0.78,5,-7.251,1,0.0491,0.399,0.000119,0.272,0.92,165.074,audio_features,1zVbgsD69m7V9juxBTHTsk,spotify:track:1zVbgsD69m7V9juxBTHTsk,https://api.spotify.com/v1/tracks/1zVbgsD69m7V9juxBTHTsk,https://api.spotify.com/v1/audio-analysis/1zVbgsD69m7V9juxBTHTsk,4,NaN,NaN,NaN,238263
3012,2ZLOFfiprqZ7AbF4azn2gE,Deixa a Menina,2nB77EV6Al8aHXfxa6YfrW,Bossacucanova,"['bossa nova', 'mpb', 'samba', 'sambass']",0,43,0.741,0.831,7,-5.892,1,0.0378,0.378,3.65e-05,0.144,0.636,98.026,audio_features,2ZLOFfiprqZ7AbF4azn2gE,spotify:track:2ZLOFfiprqZ7AbF4azn2gE,https://api.spotify.com/v1/tracks/2ZLOFfiprqZ7AbF4azn2gE,https://api.spotify.com/v1/audio-analysis/2ZLOFfiprqZ7AbF4azn2gE,4,NaN,NaN,NaN,276428
3013,3fBWfH89kvBdmDO9Ieus6j,16 Toneladas,3zPn6Yi7aq3rPsNtS3ckvs,Noriel Vilela,"['samba', 'velha guarda']",41,32,0.497,0.56,1,-9.416,1,0.0455,0.858,0,0.162,0.938,79.79,audio_features,3fBWfH89kvBdmDO9Ieus6j,spotify:track:3fBWfH89kvBdmDO9Ieus6j,https://api.spotify.com/v1/tracks/3fBWfH89kvBdmDO9Ieus6j,https://api.spotify.com/v1/audio-analysis/3fBWfH89kvBdmDO9Ieus6j,4,NaN,NaN,NaN,131680
3014,0Eb3TL58Q9d0MUToLIcuAG,O Pato,7oEkUINVIj1Nr3Wnj8tzqr,Gilberto Gil,"['bossa nova', 'mpb', 'samba', 'tropicalia', 'violao']",0,63,0.786,0.428,2,-12.116,1,0.0687,0.806,0.478,0.145,0.687,83.937,audio_features,0Eb3TL58Q9d0MUToLIcuAG,spotify:track:0Eb3TL58Q9d0MUToLIcuAG,https://api.spotify.com/v1/tracks/0Eb3TL58Q9d0MUToLIcuAG,https://api.spotify.com/v1/audio-analysis/0Eb3TL58Q9d0MUToLIcuAG,4,NaN,NaN,NaN,242493
3015,5Lrh2fwU4XFEN9Ly4FF08B,Feitinha Pro Poeta (feat. Roberto Menescal),2nB77EV6Al8aHXfxa6YfrW,Bossacucanova,"['bossa nova', 'mpb', 'samba', 'sambass']",0,43,0.725,0.747,2,-9.284,1,0.088,0.549,0.787,0.0843,0.725,88.002,audio_features,5Lrh2fwU4XFEN9Ly4FF08B,spotify:track:5Lrh2fwU4XFEN9Ly4FF08B,https://api.spotify.com/v1/tracks/5Lrh2fwU4XFEN9Ly4FF08B,https://api.spotify.com/v1/audio-analysis/5Lrh2fwU4XFEN9Ly4FF08B,4,NaN,NaN,NaN,211067
3016,6zMhIL6XbBkvx4aqut1Zsv,Tiro Ao Álvaro,0yFvXd36g5sNKYDi0Kkvl8,Elis Regina,"['bossa nova', 'brazilian jazz', 'mpb', 'samba']",19,58,0.592,0.612,10,-8.959,1,0.0853,0.29,0,0.0314,0.898,92.789,audio_features,6zMhIL6XbBkvx4aqut1Zsv,spotify:track:6zMhIL6XbBkvx4aqut1Zsv,https://api.spotify.com/v1/tracks/6zMhIL6XbBkvx4aqut1Zsv,https://api.spotify.com/v1/audio-analysis/6zMhIL6XbBkvx4aqut1Zsv,4,NaN,NaN,NaN,164267
3017,4uzId4P7etCUqW4lEWSe3S,Lanterna Dos Afogados,10naVTwNjE50daQVrN0bXh,Cássia Eller,"['brazilian rock', 'mpb', 'nova mpb']",0,60,0.712,0.528,8,-10.388,0,0.0362,0.168,1.34e-05,0.0542,0.648,112.187,audio_features,4uzId4P7etCUqW4lEWSe3S,spotify:track:4uzId4P7etCUqW4lEWSe3S,https://api.spotify.com/v1/tracks/4uzId4P7etCUqW4lEWSe3S,https://api.spotify.com/v1/audio-analysis/4uzId4P7etCUqW4lEWSe3S,4,NaN,NaN,NaN,205373
3018,69Th3dliN4c1HAMVTeRL6D,Onde Você Mora,4W0BEvGLHjdO7BloC6abEh,Mauricio Detoni,[],0,5,0.581,0.188,2,-12.916,1,0.0541,0.938,5.23e-05,0.698,0.459,83.953,audio_features,69Th3dliN4c1HAMVTeRL6D,spotify:track:69Th3dliN4c1HAMVTeRL6D,https://api.spotify.com/v1/tracks/69Th3dliN4c1HAMVTeRL6D,https://api.spotify.com/v1/audio-analysis/69Th3dliN4c1HAMVTeRL6D,4,NaN,NaN,NaN,246187
3019,0yaVrJfO6Rs3cjSSHTPnYm,Avôhai (Ao Vivo),7JoWcJHDOG58JYTe6d400S,Zé Ramalho,"['brazilian rock', 'mpb']",48,62,0.521,0.74,7,-8.861,1,0.0281,0.00169,0.000245,0.794,0.537,98.7,audio_features,0yaVrJfO6Rs3cjSSHTPnYm,spotify:track:0yaVrJfO6Rs3cjSSHTPnYm,https://api.spotify.com/v1/tracks/0yaVrJfO6Rs3cjSSHTPnYm,https://api.spotify.com/v1/audio-analysis/0yaVrJfO6Rs3cjSSHTPnYm,4,NaN,NaN,NaN,337640
3020,4XYdH6H7haUCeEm9YezQ9K,Chão de Giz,7JoWcJHDOG58JYTe6d400S,Zé Ramalho,"['brazilian rock', 'mpb']",65,62,0.666,0.44,7,-9.32,1,0.0333,0.836,0.00133,0.198,0.341,143.853,audio_features,4XYdH6H7haUCeEm9YezQ9K,spotify:track:4XYdH6H7haUCeEm9YezQ9K,https://api.spotify.com/v1/tracks/4XYdH6H7haUCeEm9YezQ9K,https://api.spotify.com/v1/audio-analysis/4XYdH6H7haUCeEm9YezQ9K,3,NaN,NaN,NaN,271227
